localId,anio_construccion,anio_ultima_reforma,uso
2620901YJ2722B,1978,1978,1_residential
2620902YJ2722B,1990,1990,1_residential
2620903YJ2722B,1991,1991,1_residential
2622001YJ2722B,1980,1980,1_residential
2622002YJ2722B,1990,1990,1_residential
2622003YJ2722B,1984,1984,1_residential
2622004YJ2722B,2000,2000,1_residential
2622005YJ2722B,1997,1997,1_residential
2624001YJ2722D,1970,1970,1_residential
2624002YJ2722D,1970,1970,3_industrial
2624003YJ2722D,1970,1970,1_residential
2624004YJ2722D,1974,1974,4_1_office
2624701YJ2722D,1968,2006,3_industrial
2624702YJ2722D,1968,1968,3_industrial
2653901YJ2725D,1889,1889,3_industrial
2653902YJ2725D,1889,1889,4_2_retail
2653903YJ2725D,1889,1889,3_industrial
2695501YJ2729F,1996,1996,1_residential
2695502YJ2729F,1995,1995,1_residential
2695504YJ2729F,1999,2009,1_residential
2695505YJ2729F,1995,2000,1_residential
2695506YJ2729F,1995,2000,1_residential
2696601YJ2729F,1979,2008,1_residential
2696602YJ2729F,2003,2003,1_residential
2696603YJ2729F,2008,2008,1_residential
2698501YJ2729H,1970,1970,1_residential
2698502YJ2729H,1970,1970,1_residential
2698503YJ2729H,1970,2010,1_residential
2699601YJ2729H,1970,2007,1_residential
2699602YJ2729H,1965,1965,1_residential
2699603YJ2729H,1970,1970,1_residential
2699604YJ2729H,1970,1970,1_residential
2699605YJ2729H,1970,1970,1_residential
2699606YJ2729H,2008,2008,1_residential
2699607YJ2729H,2008,2008,1_residential
2699608YJ2729H,2008,2008,1_residential
2699609YJ2729H,2008,2008,1_residential
2699610YJ2729H,2008,2008,1_residential
2699611YJ2729H,2008,2008,1_residential
2699612YJ2729H,2008,2008,1_residential
2699613YJ2729H,2013,2013,1_residential
2699616YJ2729H,2008,2008,1_residential
2699617YJ2729H,2019,2019,1_residential
2710502YJ2721B,1900,1900,1_residential
2710503YJ2721B,1900,2007,3_industrial
2710504YJ2721B,1900,1900,3_industrial
2719301YJ2721H,1998,1998,1_residential
2719501YJ2721H,2002,2002,1_residential
2720101YJ2722B,1997,1997,1_residential
2720601YJ2722B,2005,2005,1_residential
2721001YJ2722B,1978,1978,1_residential
2721002YJ2722B,1972,1972,1_residential
2721003YJ2722B,1995,1995,1_residential
2721004YJ2722B,1991,1991,1_residential
2721005YJ2722B,1999,1999,1_residential
2721015YJ2722B,1997,1997,1_residential
2721016YJ2722B,1972,1972,1_residential
2721017YJ2722B,2007,2007,1_residential
2721025YJ2722B,2006,2006,1_residential
2721026YJ2722B,2010,2010,4_3_publicServices
2721028YJ2722B,2006,2006,1_residential
2721029YJ2722B,2006,2006,1_residential
2721033YJ2722B,2006,2006,1_residential
2722901YJ2722B,1998,1998,1_residential
2722902YJ2722B,1983,1983,1_residential
2722903YJ2722D,1985,1985,1_residential
2722904YJ2722B,1988,1988,1_residential
2722905YJ2722B,1987,1987,1_residential
2724501YJ2722D,2000,2000,1_residential
2794501YJ2729D,,,
2795601YJ2729F,2021,2021,1_residential
2795602YJ2729F,1970,1970,1_residential
2795603YJ2729F,1970,1991,1_residential
2795701YJ2729F,1970,1970,1_residential
2795702YJ2729F,1970,2000,1_residential
2795703YJ2729F,1970,1970,1_residential
2795704YJ2729F,2000,2000,1_residential
2795705YJ2729F,2002,2002,1_residential
2817001YJ2721F,1948,1948,4_3_publicServices
2817002YJ2721H,1987,1987,3_industrial
2819701YJ2721H,1998,1998,1_residential
2819702YJ2721H,2001,2001,1_residential
2820002YJ2721H,1900,1900,3_industrial
2820003YJ2721H,1900,1900,1_residential
2820004YJ2721H,1900,1900,3_industrial
2820005YJ2721H,1900,1900,1_residential
2820006YJ2721H,1900,1900,3_industrial
2820007YJ2721H,1900,1900,1_residential
2820801YJ2722B,1993,1993,1_residential
2820802YJ2722B,1998,1998,1_residential
2820901YJ2722B,1972,1972,1_residential
2820902YJ2722B,1974,1974,1_residential
2821201YJ2722B,1900,1900,1_residential
2821202YJ2722B,1900,1900,4_3_publicServices
2821301YJ2722B,1992,1992,1_residential
2821601YJ2722B,1965,1965,4_3_publicServices
2822901YJ2722D,1970,1970,1_residential
2823201YJ2722D,2000,2000,1_residential
2823203YJ2722D,2002,2002,1_residential
2823301YJ2722D,1974,1974,1_residential
2824801YJ2722D,2003,2003,1_residential
2825007YJ2722D,1930,1930,3_industrial
2825201YJ2722F,1900,1900,3_industrial
2825202YJ2722F,1955,1955,1_residential
2825203YJ2722F,1955,1955,1_residential
2825204YJ2722F,1900,1900,1_residential
2825205YJ2722F,1920,1920,1_residential
2825206YJ2722F,1900,1900,1_residential
2825207YJ2722F,1920,1920,1_residential
2825208YJ2722F,1929,1929,1_residential
2825209YJ2722F,1970,1970,1_residential
2825210YJ2722F,1931,1931,3_industrial
2825211YJ2722F,1920,1920,3_industrial
2825212YJ2722F,1974,1974,1_residential
2825213YJ2722F,1960,1960,3_industrial
2825218YJ2722F,1900,1900,3_industrial
2825219YJ2722F,1920,1920,1_residential
2825220YJ2722F,1967,1967,1_residential
2825222YJ2722F,1970,1970,3_industrial
2890601YJ2629B,2000,2000,4_1_office
2902701YJ2820B,2006,2006,1_residential
2902903YJ2820D,2008,2008,1_residential
2902904YJ2820D,2008,2008,1_residential
2903101YJ2820D,2006,2006,1_residential
2908605YJ2720F,1910,1910,
2908606YJ2720H,1990,1990,3_industrial
2909701YJ2720H,1910,1910,
2909704YJ2720H,1920,1920,1_residential
2911701YJ2721D,1965,1965,3_industrial
2911702YJ2721D,1965,1965,4_1_office
2911704YJ2721B,1965,2012,3_industrial
2911705YJ2730G,2015,2020,3_industrial
2911706YJ2730G,1996,2006,4_1_office
2911708YJ2721D,1999,1999,3_industrial
2911709YJ2721B,1965,1990,4_1_office
2911710YJ2721B,1990,2006,3_industrial
2914701YJ2721F,1962,1990,3_industrial
2914703YJ2731C,1956,1956,3_industrial
2914705YJ2721D,1951,2006,3_industrial
2914707YJ2721D,2023,2023,4_2_retail
2916201YJ2721F,1959,1959,1_residential
2916401YJ2721F,1959,1959,1_residential
2916901YJ2721F,1959,1959,1_residential
2917401YJ2721F,1961,1995,1_residential
2917601YJ2721F,1959,1959,1_residential
2917901YJ2721F,1959,1959,1_residential
2918401YJ2721H,1959,1959,1_residential
2919201YJ2721H,1997,1997,1_residential
2919401YJ2721H,1980,1980,4_3_publicServices
2919501YJ2721H,1970,1970,1_residential
2919502YJ2721H,1969,1969,3_industrial
2919503YJ2721H,1969,1969,3_industrial
2919505YJ2721H,1969,1969,1_residential
2919506YJ2721H,1969,1969,1_residential
2919507YJ2721H,1969,1969,1_residential
2919801YJ2721H,1970,1970,1_residential
2925801YJ2722F,1900,1900,1_residential
2925901YJ2722F,1983,1983,1_residential
2925902YJ2722F,1978,1978,1_residential
2925903YJ2722F,1977,1977,1_residential
2925904YJ2722F,1970,1970,1_residential
2925905YJ2722F,1992,1992,1_residential
2925906YJ2722F,1996,1996,1_residential
3000501YJ2830A,2007,2007,1_residential
3001901YJ2830A,2005,2005,1_residential
3002401YJ2830C,2002,2002,1_residential
3002402YJ2830C,1960,1960,1_residential
3002403YJ2830C,1995,1995,1_residential
3002404YJ2830C,1995,1995,1_residential
3002405YJ2830C,1995,1995,1_residential
3002406YJ2830C,1995,1995,1_residential
3002601YJ2830A,1950,1950,4_3_publicServices
3004201YJ2730C,2014,2014,3_industrial
3006105YJ2730E,2008,2008,3_industrial
3006106YJ2730E,2008,2008,3_industrial
3006107YJ2730E,1900,1900,
3006108YJ2730E,2008,2008,1_residential
3006109YJ2730E,2008,2008,3_industrial
3006112YJ2730E,1960,1960,3_industrial
3006508YJ2730E,1910,1990,1_residential
3012601YJ2731A,1954,2003,4_1_office
3012602YJ2731A,1955,2012,3_industrial
3012603YJ2731C,1950,1950,3_industrial
3012604YJ2731C,1991,1991,3_industrial
3012605YJ2731A,2018,2018,3_industrial
3016101YJ2731E,1959,1959,1_residential
3016301YJ2731E,1958,1958,1_residential
3016401YJ2731E,1958,1958,1_residential
3016801YJ2731E,1958,1958,1_residential
3016901YJ2731E,1959,1959,1_residential
3017001YJ2731E,1959,1959,1_residential
3017201YJ2731G,1959,1959,1_residential
3017501YJ2731E,1958,1958,1_residential
3017601YJ2731E,1958,1958,1_residential
3017701YJ2731E,1959,1959,1_residential
3018001YJ2721H,1958,2006,4_3_publicServices
3018002YJ2721H,1958,1990,4_3_publicServices
3018201YJ2731G,1959,1959,1_residential
3018501YJ2731G,1958,1958,1_residential
3018601YJ2731G,1958,1958,1_residential
3018901YJ2731G,1958,1958,1_residential
3019201YJ2731G,1975,1975,1_residential
3019501YJ2731G,1970,1970,1_residential
3019701YJ2731G,1973,1973,1_residential
3019702YJ2731G,1973,1973,1_residential
3019703YJ2731G,1900,1900,4_3_publicServices
3020001YJ2732A,1975,1975,1_residential
3020601YJ2732A,1975,1975,1_residential
3022001YJ2732A,1945,2012,4_3_publicServices
3022002YJ2732A,2004,2004,1_residential
3024001YJ2722D,1968,2012,4_3_publicServices
3024002YJ2722D,1939,1939,1_residential
3024601YJ2732C,1968,1968,1_residential
3024602YJ2732C,1968,1968,1_residential
3024603YJ2732C,1968,1968,1_residential
3024604YJ2732C,1968,1968,1_residential
3024801YJ2732C,1972,1972,1_residential
3024901YJ2732C,1969,1969,1_residential
3046601YJ3534E,2006,2006,1_residential
3046602YJ3534E,1990,1990,1_residential
3046603YJ3534E,1951,1951,1_residential
3046604YJ3534E,1951,1951,1_residential
3046605YJ3534E,1951,1951,1_residential
3046606YJ3534E,1951,1951,1_residential
3046607YJ3534E,1951,1951,1_residential
3046608YJ3534E,1951,1951,1_residential
3047202YJ3524H,1940,1985,1_residential
3047204YJ3534E,1984,1984,1_residential
3047205YJ3524H,1980,1980,3_industrial
3047501YJ3524H,1950,1995,1_residential
3047502YJ3534G,1985,1985,1_residential
3047503YJ3534G,1950,1985,1_residential
3047504YJ3534G,1920,1990,1_residential
3047505YJ3534G,1970,1970,1_residential
3047506YJ3534G,1895,1895,4_2_retail
3047511YJ3534G,1920,1920,1_residential
3047701YJ2734E,2001,2001,1_residential
3050701YJ2734G,2003,2003,1_residential
3051101YJ2735A,2003,2003,1_residential
3052101YJ2735A,1920,2000,1_residential
3052102YJ2735A,1920,1920,1_residential
3052103YJ2735A,1920,1920,1_residential
3052501YJ2735C,1900,1900,1_residential
3052502YJ2735C,1900,1900,1_residential
3052602YJ2735A,1910,2001,1_residential
3052603YJ2735A,1910,2003,1_residential
3052604YJ2735A,1910,2003,1_residential
3052605YJ2735A,1900,1900,1_residential
3052606YJ2735A,2010,2010,1_residential
3052607YJ2735A,2017,2017,1_residential
3052609YJ2735A,1889,1889,3_industrial
3100901YJ2830A,2005,2006,1_residential
3100902YJ2830A,1900,2024,1_residential
3100903YJ2830A,1900,2020,1_residential
3100904YJ2830A,1900,1900,1_residential
3100905YJ2830A,1970,1970,3_industrial
3100906YJ2830A,2004,2004,1_residential
3100907YJ2830A,1900,1900,3_industrial
3100908YJ2830A,1900,2000,1_residential
3100909YJ2830A,1800,1800,1_residential
3100910YJ2830A,1800,1800,1_residential
3100911YJ2830A,1999,1999,1_residential
3100912YJ2830A,1800,1800,1_residential
3100914YJ2830A,1993,1993,1_residential
3101302YJ2830A,2002,2002,1_residential
3101303YJ2830A,1940,1940,1_residential
3101304YJ2830A,1992,1992,1_residential
3101305YJ2830A,2022,2022,1_residential
3101701YJ2830A,1910,1910,1_residential
3101702YJ2830A,1916,1916,1_residential
3101703YJ2830A,1970,1970,1_residential
3101704YJ2830A,1930,1930,1_residential
3101705YJ2830A,1990,1990,1_residential
3101706YJ2830A,1925,1925,1_residential
3101707YJ2830A,1925,1925,1_residential
3101708YJ2830A,1925,1925,1_residential
3101709YJ2830A,1922,1922,1_residential
3101710YJ2830A,1920,1920,1_residential
3101711YJ2830A,1920,1920,1_residential
3101712YJ2830A,1920,1920,1_residential
3101713YJ2830A,1920,1920,3_industrial
3101714YJ2830A,1920,1920,1_residential
3101715YJ2830A,2022,2022,1_residential
3101716YJ2830A,1925,2010,1_residential
3101717YJ2830A,1925,1925,1_residential
3101718YJ2830A,1925,1925,1_residential
3101719YJ2830A,1980,1980,1_residential
3101721YJ2830A,1940,1940,1_residential
3101722YJ2830A,1960,1960,1_residential
3101723YJ2830A,1961,1961,1_residential
3101724YJ2830A,1930,1930,1_residential
3101725YJ2830A,1961,1961,1_residential
3101726YJ2830A,2000,2000,3_industrial
3101727YJ2830A,1960,1960,1_residential
3101728YJ2830A,1960,1960,1_residential
3101729YJ2830A,1960,1960,3_industrial
3101901YJ2830A,1940,1940,1_residential
3101902YJ2830A,1940,1940,1_residential
3101903YJ2830A,1950,1950,1_residential
3101904YJ2830A,1960,1960,1_residential
3101905YJ2830A,1940,1940,1_residential
3101906YJ2830A,2002,2002,1_residential
3101907YJ2830A,1950,1950,1_residential
3101908YJ2830A,1940,1940,1_residential
3101909YJ2830A,1940,1940,1_residential
3101910YJ2830A,1970,1970,1_residential
3101911YJ2830A,1995,1995,1_residential
3101914YJ2830A,2000,2000,1_residential
3101915YJ2830A,1999,1999,1_residential
3101918YJ2830A,1940,2019,1_residential
3102301YJ2830C,1950,1950,1_residential
3102302YJ2830C,1997,1997,1_residential
3106801YJ2730E,1910,1910,3_industrial
3106803YJ2730E,1910,1910,1_residential
3106804YJ2730E,1910,1910,
3106805YJ2730E,1910,1910,
3106806YJ2730E,1910,1910,1_residential
3110801YJ2731A,1968,1968,3_industrial
3110802YJ2731A,1960,1960,3_industrial
3110803YJ2731A,1971,1971,3_industrial
3110804YJ2731A,1971,1971,3_industrial
3110805YJ2730G,1971,1971,3_industrial
3110806YJ2730G,1971,1971,3_industrial
3110807YJ2730G,1972,1972,3_industrial
3110808YJ2730G,1971,1971,3_industrial
3110809YJ2730G,1971,1971,3_industrial
3110810YJ2730G,1971,1971,3_industrial
3110811YJ2731A,1968,1999,3_industrial
3110812YJ2731A,1968,1968,3_industrial
3110813YJ2731A,1968,1968,1_residential
3110814YJ2731A,2000,2013,3_industrial
3110815YJ2731A,1960,1960,3_industrial
3110816YJ2731A,1968,1999,3_industrial
3110817YJ2731A,1968,1968,3_industrial
3110818YJ2730G,1971,1971,3_industrial
3110819YJ2730G,1971,1971,3_industrial
3114101YJ2731E,1961,2000,3_industrial
3114102YJ2731C,1960,1985,3_industrial
3114103YJ2731C,1958,1958,3_industrial
3114104YJ2731C,1950,1950,3_industrial
3114105YJ2731E,1955,1955,3_industrial
3114106YJ2731E,1958,1958,3_industrial
3114107YJ2731C,1958,1958,3_industrial
3116201YJ2731E,1996,1996,1_residential
3117201YJ2731G,1958,1958,1_residential
3117601YJ2731E,1958,1958,1_residential
3117801YJ2731G,1958,1958,4_2_retail
3117901YJ2731G,1958,1958,3_industrial
3117902YJ2731G,1958,1958,1_residential
3118001YJ2731G,1959,1959,4_2_retail
3118201YJ2731G,1958,1958,1_residential
3118601YJ2731G,1958,1958,1_residential
3118701YJ2731G,1959,1959,1_residential
3118801YJ2731G,,,
3119701YJ2731G,1974,1974,1_residential
3119702YJ2731G,1973,1973,1_residential
3119801YJ2731G,1971,1971,1_residential
3119802YJ2731G,1973,1973,1_residential
3120001YJ2732A,1971,1971,1_residential
3120002YJ2732A,1971,1971,1_residential
3124001YJ2732C,1968,1968,1_residential
3124002YJ2732C,1968,1968,1_residential
3124601YJ2732C,1970,1970,1_residential
3124602YJ2732C,1970,1970,1_residential
3124802YJ2732C,1996,1996,1_residential
3124803YJ2732C,1968,1968,1_residential
3125001YJ2732E,1976,1976,1_residential
3125002YJ2732E,2001,2001,1_residential
3125005YJ2732E,1987,1987,1_residential
3125006YJ2732E,1976,1976,1_residential
3125007YJ2732E,1976,1976,1_residential
3126001YJ2732E,1963,1963,1_residential
3126002YJ2732E,1963,1963,1_residential
3126003YJ2732E,2000,2000,1_residential
3126005YJ2732E,1972,1972,1_residential
3126006YJ2732E,1974,1974,1_residential
3126007YJ2732E,1974,1974,1_residential
3126008YJ2722F,1962,1962,1_residential
3126009YJ2722F,1961,1961,1_residential
3126010YJ2722F,1960,1960,1_residential
3126013YJ2732E,1960,1960,1_residential
3126016YJ2722F,1998,1998,4_3_publicServices
3126017YJ2722F,1997,1997,4_3_publicServices
3131201YJ2733A,1920,1920,4_3_publicServices
3136601YJ2733E,2005,2005,4_2_retail
3145501YJ2734E,2001,2001,1_residential
3146201YJ2734E,2002,2002,1_residential
3146201YJ3534E,1951,1951,1_residential
3146202YJ3534E,1951,1951,1_residential
3146203YJ3534E,2007,2007,1_residential
3146204YJ3534E,1951,1951,4_2_retail
3146205YJ3534E,1951,1951,1_residential
3146206YJ3534E,1995,1995,1_residential
3146401YJ3534E,1953,1953,4_3_publicServices
3146505YJ3534E,1965,1965,1_residential
3146507YJ3534E,1975,1975,1_residential
3146508YJ3534E,1980,2012,3_industrial
3146509YJ3534E,1970,1970,1_residential
3146510YJ3534E,1960,1985,3_industrial
3146511YJ3534E,1960,1960,1_residential
3146512YJ3534E,1960,1960,4_3_publicServices
3146513YJ3534E,1951,1980,3_industrial
3146514YJ3534E,1953,1953,1_residential
3146515YJ3534E,1953,1990,1_residential
3146516YJ3534E,1953,1990,1_residential
3146517YJ3534E,1953,1953,1_residential
3146518YJ3534E,1953,1953,1_residential
3146519YJ3534E,1953,1953,1_residential
3146520YJ3534E,1953,1953,1_residential
3146521YJ3534E,1953,1953,1_residential
3146522YJ3534E,1953,1953,1_residential
3146523YJ3534E,1953,1953,1_residential
3146524YJ3534E,1951,1951,1_residential
3146525YJ3534E,1951,1951,1_residential
3146526YJ3534E,1951,1980,1_residential
3146527YJ3534E,1959,1959,1_residential
3146528YJ3534E,1934,1985,1_residential
3146529YJ3534E,1934,1990,4_2_retail
3146530YJ3534E,1970,1970,1_residential
3146532YJ3534E,1980,1980,3_industrial
3146534YJ3534E,1980,1980,3_industrial
3146536YJ3534E,1975,1975,3_industrial
3147701YJ2734E,2004,2004,1_residential
3149302YJ2734G,2007,2007,1_residential
3151503YJ2735A,2010,2010,1_residential
3152704YJ2735A,2009,2009,4_3_publicServices
3152706YJ2735A,2010,2010,1_residential
3152707YJ2735A,1900,1900,1_residential
3152708YJ2735A,1970,1970,3_industrial
3152711YJ2735A,2002,2002,1_residential
3152712YJ2735A,2011,2011,1_residential
3199901YJ2739G,1870,1870,1_residential
3199902YJ2739G,1870,1999,1_residential
3199903YJ2739G,1925,1925,1_residential
3199904YJ2739G,1910,1910,1_residential
3199905YJ2739G,1900,1900,1_residential
3199906YJ2739G,1900,1900,1_residential
3199907YJ2739G,1910,1910,1_residential
3199908YJ2739G,1900,1900,1_residential
3199909YJ2739G,1905,1905,1_residential
3199910YJ2739G,1945,1945,1_residential
3199911YJ2739G,1945,1945,1_residential
3199912YJ2739G,1915,1915,1_residential
3199913YJ2739G,1905,1905,1_residential
3199914YJ2739G,1905,1905,1_residential
3199915YJ2739G,1905,1905,1_residential
3199916YJ2739G,1905,1905,1_residential
3199918YJ2739G,1920,1920,1_residential
3199919YJ2739G,1900,2007,1_residential
3199920YJ2739G,1900,1900,1_residential
3199921YJ2739G,1900,1910,1_residential
3199922YJ2739G,1910,1910,1_residential
3199923YJ2739G,1910,1996,1_residential
3199924YJ2739G,1900,1900,1_residential
3199925YJ2739G,2003,2003,1_residential
3199926YJ2739G,2004,2004,1_residential
3199927YJ2739G,1925,1925,1_residential
3199928YJ2739G,1928,1928,1_residential
3199929YJ2739G,1928,1928,1_residential
3199930YJ2739G,1928,1928,1_residential
3199931YJ2739G,1970,1970,1_residential
3199932YJ2830A,1900,1900,1_residential
3199933YJ2830A,1900,1900,1_residential
3199934YJ2739G,2003,2003,1_residential
3199936YJ2739G,2004,2004,1_residential
3199938YJ2739G,2003,2003,1_residential
3200101YJ2830A,1975,1975,1_residential
3200102YJ2830A,1940,1940,1_residential
3200103YJ2830A,1940,1940,1_residential
3200104YJ2739G,1900,1900,4_3_publicServices
3200401YJ2830A,1920,1920,1_residential
3200402YJ2830A,1920,2009,1_residential
3200404YJ2830A,1925,1925,1_residential
3200405YJ2830A,1925,1925,1_residential
3200406YJ2830A,1920,1920,1_residential
3200407YJ2830A,1915,1915,1_residential
3200408YJ2830A,1930,1930,1_residential
3200409YJ2830A,1905,1905,1_residential
3200410YJ2830A,1925,1925,1_residential
3200411YJ2830A,1920,1920,1_residential
3200412YJ2830A,1925,1925,1_residential
3200413YJ2830A,1968,1968,1_residential
3200414YJ2830A,1900,1900,1_residential
3200415YJ2830A,1900,1900,1_residential
3200416YJ2830A,1920,1920,1_residential
3200418YJ2830A,1900,1900,1_residential
3200419YJ2830A,1900,1900,1_residential
3200420YJ2830A,1910,1910,1_residential
3200421YJ2830A,1940,1940,1_residential
3200422YJ2830A,1900,1900,1_residential
3200423YJ2830A,1918,1918,4_3_publicServices
3200424YJ2830A,1918,1918,3_industrial
3200425YJ2830A,1940,1940,1_residential
3200426YJ2830A,1940,1940,1_residential
3200427YJ2830A,1945,1945,1_residential
3200428YJ2830A,1940,1940,4_3_publicServices
3200429YJ2830A,1940,1986,1_residential
3200430YJ2830A,1930,1930,1_residential
3200431YJ2830A,1900,1900,3_industrial
3200432YJ2830A,1998,1998,1_residential
